name,nationality,date,style,new_filename,title
Amedeo Modigliani,Italian,0,Expressionism,70529.jpg,Seated nude
Amedeo Modigliani,Italian,1917,Expressionism,95377.jpg,Marcelle
Amedeo Modigliani,Italian,1918,Expressionism,45691.jpg,Nude on sofa 
Amedeo Modigliani,Italian,0,Expressionism,36978.jpg,Bust of young girl
Amedeo Modigliani,Italian,1907,Expressionism,2851.jpg,Portrait of Maude Abrantes
Amedeo Modigliani,Italian,1918,Expressionism,60249.jpg,Young servant girl
Amedeo Modigliani,Italian,1915,Expressionism,77371.jpg,Antonia
Amedeo Modigliani,Italian,1915,Expressionism,34494.jpg,Redhead girl
Amedeo Modigliani,Italian,1918,Expressionism,6151.jpg,Young Woman of the People
Amedeo Modigliani,Italian,1917,Expressionism,94293.jpg,Girl in a Green Blouse
Amedeo Modigliani,Italian,1917,Expressionism,54027.jpg,Nude with Coral Necklace
Amedeo Modigliani,Italian,1916,Expressionism,89079.jpg,Viking Eggeling
Amedeo Modigliani,Italian,1899,Expressionism,83351.jpg,The Tuscan Road
Amedeo Modigliani,Italian,0,Expressionism,39908.jpg,Young Girl with Blue Eyes
Amedeo Modigliani,Italian,1917,Expressionism,17664.jpg,Women with Red Hair
Claude Monet,French,1883,Impressionism,49757.jpg,"The Manneport, Rock Arch West of Etretat"
Claude Monet,French,1873,Impressionism,35919.jpg,Apple Trees in Bloom
Claude Monet,French,1875,Impressionism,41682.jpg,"Poppy Field, Argenteuil"
Claude Monet,French,1888,Impressionism,37256.jpg,Gardener's House at Antibes
Claude Monet,French,1887,Impressionism,56641.jpg,Sunlight Effect under the Poplars
Claude Monet,French,1894,Impressionism,52850.jpg,"Rouen Cathedral, the Portal, Morning Effect"
Claude Monet,French,1874,Impressionism,97356.jpg,The Allee du Champ de Foire at Argenteuil
Claude Monet,French,1917,Impressionism,82764.jpg,Agapanthus Flowers
Claude Monet,French,1886,Impressionism,52023.jpg,Haystack at Giverny
Claude Monet,French,1879,Impressionism,16139.jpg,Vetheuil
Claude Monet,French,1875,Impressionism,61167.jpg,Camille Monet and a Child in the Artist’s Garden in Argenteuil
Claude Monet,French,1893,Impressionism,11233.jpg,Rouen Cathedral
Claude Monet,French,1919,Impressionism,90093.jpg,Water Lily Pond at Giverny
Claude Monet,French,1894,Impressionism,15562.jpg,"Rouen Cathedral, evening, harmony in brown"
Claude Monet,French,1922,Impressionism,37160.jpg,"Weeping Willow, Giverny"
Claude Monet,French,1882,Impressionism,11288.jpg,Fisherman's House at Varengeville
Claude Monet,French,1883,Impressionism,50977.jpg,Landscape near Montecarlo
Claude Monet,French,1872,Impressionism,38252.jpg,Trees in Bloom
Claude Monet,French,1886,Impressionism,57620.jpg,The Rock Needle Seen through the Porte d'Aval
Claude Monet,French,1882,Impressionism,34888.jpg,The Church at Varengeville
Claude Monet,French,1887,Impressionism,11308.jpg,The Promenade near Limetz
Claude Monet,French,1896,Impressionism,19915.jpg,Flood Waters
Claude Monet,French,1886,Impressionism,86389.jpg,The Mannerport near Etretat
Claude Monet,French,1891,Impressionism,9865.jpg,Grainstack at Sunset
Claude Monet,French,1894,Impressionism,95505.jpg,"Rouen Cathedral, Magic in Blue"
Claude Monet,French,1876,Impressionism,35377.jpg,Camille Monet in the Garden at the House in Argenteuil
Claude Monet,French,1866,Impressionism,32232.jpg,Jeanne-Marguerite Lecadre in the Garden
Claude Monet,French,1888,Impressionism,39796.jpg,Poplars at Giverny
Claude Monet,French,1884,Impressionism,98339.jpg,Olive Tree Wood in the Moreno Garden
Claude Monet,French,1877,Impressionism,80182.jpg,"Saint-Lazare Station, Exterior View"
Claude Monet,French,1885,Impressionism,72196.jpg,Etretat the Aval Door Fishing Boats Leaving the Harbour
Claude Monet,French,1887,Impressionism,80842.jpg,Fishing on the River Epte
Claude Monet,French,1894,Impressionism,55894.jpg,Rouen Cathedral
Claude Monet,French,1880,Impressionism,11704.jpg,Woman Sitting under the Willows
Claude Monet,French,1874,Impressionism,34183.jpg,The Boats Regatta at Argenteuil
Claude Monet,French,1878,Impressionism,62513.jpg,The Rue Montargueil with Flags
Claude Monet,French,1875,Impressionism,76587.jpg,"The Promenade, Woman with a Parasol"
Claude Monet,French,1924,Impressionism,95390.jpg,"The Artist's House, View from the Rose Garden"
Claude Monet,French,1879,Impressionism,2238.jpg,The Seine at Vetheuil 
Claude Monet,French,1885,Impressionism,38424.jpg,The Willows
Claude Monet,French,1878,Impressionism,95854.jpg,The Route a Vetheuil
Claude Monet,French,1884,Impressionism,85713.jpg,Villas at Bordighera 03
Claude Monet,French,1884,Impressionism,85337.jpg,Palm Tree at Bordighera
Claude Monet,French,1888,Impressionism,27026.jpg,Meadows in Giverny
Claude Monet,French,1885,Impressionism,57481.jpg,The Entrance to Giverny under the Snow
Claude Monet,French,1882,Impressionism,61801.jpg,Clifftop Walk at Pourville
Claude Monet,French,1880,Impressionism,5699.jpg,The Willows
Claude Monet,French,1881,Impressionism,60688.jpg,The Wheat Field
Claude Monet,French,1888,Impressionism,34872.jpg,"Antibes, Afternoon Effect"
Claude Monet,French,0,Impressionism,81293.jpg,Landscape with Thunderstorm
Claude Monet,French,1866,Impressionism,81397.jpg,Adolphe Monet Reading in the Garden
Claude Monet,French,1908,Impressionism,18116.jpg,"Venice, Rio de Santa Salute"
Claude Monet,French,1886,Impressionism,29003.jpg,"Rocks at Port Coton, the Lion Rock"
Claude Monet,French,1903,Impressionism,804.jpg,Charing Cross Bridge
Claude Monet,French,1884,Impressionism,8936.jpg,Bordighera
Claude Monet,French,1881,Impressionism,25869.jpg,The Sea at Fecamp
Claude Monet,French,1895,Impressionism,23010.jpg,"Norway, Sandviken Village in the Snow"
Claude Monet,French,1883,Impressionism,57661.jpg,Stormy Seascape
Claude Monet,French,1888,Impressionism,25383.jpg,Antibes Seen from the Salis Gardens 01
Claude Monet,French,1880,Impressionism,95955.jpg,Flowers on the Banks of Seine near Vetheuil
Claude Monet,French,1875,Impressionism,31803.jpg,Meadow with Poplars
Claude Monet,French,1887,Impressionism,35008.jpg,In the Norvegienne Boat at Giverny
Claude Monet,French,1878,Impressionism,100211.jpg,"Morning on the Seine, near Vetheuil"
Claude Monet,French,1873,Impressionism,61757.jpg,Springtime
Claude Monet,French,1875,Impressionism,60907.jpg,The Promenade near Argenteuil
Claude Monet,French,1882,Impressionism,41815.jpg,Low Tide at Pourville 02
Claude Monet,French,1882,Impressionism,103186.jpg,The Church at Varengeville and the Gorge of Les Moutiers
Claude Monet,French,1903,Impressionism,54562.jpg,"Waterloo Bridge, Sunlight in the Fog"
Claude Monet,French,1882,Impressionism,76359.jpg,The Custom`s House
Claude Monet,French,1882,Impressionism,53758.jpg,Low Tide at Varengeville 02
Claude Monet,French,1878,Impressionism,94764.jpg,"The Banks of the Seine, Lavacourt 02"
Claude Monet,French,1872,Impressionism,57835.jpg,The Garden
Claude Monet,French,1888,Impressionism,54302.jpg,The Esterel Mountains
Claude Monet,French,1885,Impressionism,86365.jpg,"Section of the Seine, near Giverny"
Claude Monet,French,1878,Impressionism,22486.jpg,The Seine at Lavacourt
Claude Monet,French,1908,Impressionism,1016.jpg,San Giorgio Maggiore at Dusk
Claude Monet,French,1874,Impressionism,46190.jpg,Snow at Argenteuil 02
Claude Monet,French,1924,Impressionism,37836.jpg,The Japanis Bridge (Footbridge over the Water-Lily Pond)
Claude Monet,French,1882,Impressionism,41060.jpg,Path at Varengeville
Claude Monet,French,1888,Impressionism,69687.jpg,Two Vases with Chrysanthems
Claude Monet,French,1884,Impressionism,100691.jpg,Monte Carlo Seen from Roquebrune
Claude Monet,French,1876,Impressionism,37778.jpg,The Small Arm of the Seine at Argenteuil
Claude Monet,French,1873,Impressionism,65035.jpg,Autumn Effect at Argenteuil
Claude Monet,French,1877,Impressionism,18873.jpg,"Argenteuil, Flowers by the Riverbank"
Claude Monet,French,1864,Impressionism,93548.jpg,Spring Flowers
Claude Monet,French,1879,Impressionism,2298.jpg,"Vetheuil, The Church  in Winter"
Claude Monet,French,1922,Impressionism,57842.jpg,"Path under the Rose Arches, Giverny"
Claude Monet,French,0,Impressionism,77985.jpg,The Beach at Honfleux
Claude Monet,French,1884,Impressionism,35495.jpg,Strada Romada in Bordighera
Claude Monet,French,1885,Impressionism,66096.jpg,"Etretat, the Needle Rock and Porte d'Aval"
Claude Monet,French,1919,Impressionism,11876.jpg,The Japanis Bridge (Footbridge over the Water-Lily Pond)
Claude Monet,French,1899,Impressionism,47094.jpg,The Japanese Bridge (The Water-Lily Pond)
Claude Monet,French,1900,Impressionism,94976.jpg,The Iris Garden at Giverny
Claude Monet,French,1883,Impressionism,17668.jpg,"The Manneport, Seen from Below"
Claude Monet,French,1875,Impressionism,22156.jpg,Argenteuil
Claude Monet,French,1907,Impressionism,54043.jpg,Water Lilies
Claude Monet,French,1880,Impressionism,3351.jpg,Vetheuil
Claude Monet,French,1886,Impressionism,78219.jpg,The Cliffs at Etretat
Claude Monet,French,1881,Impressionism,85273.jpg,"The Pyramids, Cliffs at Belle-Ile"
Claude Monet,French,1891,Impressionism,47463.jpg,"Poplars, Autumn, Pink Effect"
Claude Monet,French,1918,Impressionism,13540.jpg,Water Lily Pond
Claude Monet,French,1904,Impressionism,66764.jpg,Houses of Parliament
Claude Monet,French,1900,Impressionism,43339.jpg,"The Japanese Bridge (The Water-Lily Pond, Symphony in Rose)"
Claude Monet,French,1897,Impressionism,68503.jpg,The Seine near Giverny
Claude Monet,French,1922,Impressionism,57753.jpg,"The Rose Path, Giverny"
Claude Monet,French,1919,Impressionism,287.jpg,Water Lilies
Claude Monet,French,1880,Impressionism,5481.jpg,Frost near Vetheuil
Claude Monet,French,1882,Impressionism,17270.jpg,"Path at La Cavee, Pourville"
Claude Monet,French,1903,Impressionism,51776.jpg,Houses of Parliament in Winter
Claude Monet,French,1904,Impressionism,48408.jpg,"Houses of Parliament, Effect of Sunlight in the Fog"
Claude Monet,French,1882,Impressionism,14191.jpg,Fisherman's Cottage at Varengeville
Claude Monet,French,1894,Impressionism,21954.jpg,"Rouen Cathedral, West Facade, Noon"
Claude Monet,French,1880,Impressionism,9195.jpg,"Vetheuil, The Church"
Claude Monet,French,1881,Impressionism,82073.jpg,Spot on the Banks of the Seine
Claude Monet,French,1894,Impressionism,41727.jpg,"Rouen Cathedral, Clear Day"
Claude Monet,French,1894,Impressionism,98962.jpg,"Rouen Cathedral, the Portal, Morning Fog"
Claude Monet,French,1875,Impressionism,17411.jpg,"Boulevard Saint-Denis, Argenteuil, in Winter"
Claude Monet,French,1868,Impressionism,96814.jpg,Gestrandetes Boot in Fecamp
Claude Monet,French,1875,Impressionism,67043.jpg,Snow Effect with Setting Sun
Claude Monet,French,1874,Impressionism,13631.jpg,"The Havre, the trade bassin"
Claude Monet,French,1917,Impressionism,91663.jpg,Water Lilies
Claude Monet,French,1874,Impressionism,11535.jpg,The Seine near Argenteuil
Claude Monet,French,1880,Impressionism,93790.jpg,Road of La Roche-Guyon
Claude Monet,French,1876,Impressionism,17819.jpg,The Pond at Montgeron
Claude Monet,French,1873,Impressionism,8396.jpg,"Impression, sunrise"
Claude Monet,French,1905,Impressionism,81492.jpg,Water Lily Pond and Bridge
Claude Monet,French,1879,Impressionism,93897.jpg,"Vetheuil, Paysage"
Claude Monet,French,1875,Impressionism,14364.jpg,Argenteuil. Yachts 02
Claude Monet,French,0,Impressionism,89671.jpg,NOT DETECTED
Claude Monet,French,1882,Impressionism,36972.jpg,Cliff at Grainval
Claude Monet,French,1881,Impressionism,54081.jpg,"Vetheuil, Prairie Inondee"
Claude Monet,French,1886,Impressionism,58831.jpg,"Tulip Fields at Sassenheim, near Leiden"
Claude Monet,French,1900,Impressionism,85076.jpg,Irises in Monet's Garden
Claude Monet,French,1872,Impressionism,42545.jpg,"Boats at rest, at Petit-Gennevilliers"
Claude Monet,French,1870,Impressionism,44419.jpg,Infantry Guards Wandering along the River
Claude Monet,French,1881,Impressionism,52377.jpg,"The Hut at Trouville, Low Tide"
Claude Monet,French,1882,Impressionism,91985.jpg,Cliff at Dieppe
Claude Monet,French,1884,Impressionism,6072.jpg,"Banks of the Seine at Jeufosse, Autumn"
Claude Monet,French,1866,Impressionism,54950.jpg,The Grotto of Port-Domois
Claude Monet,French,1899,Impressionism,21049.jpg,Charing Cross Bridge
Claude Monet,French,1884,Impressionism,38074.jpg,The Valley of the Nervia with Dolceacqua
Claude Monet,French,1897,Impressionism,46484.jpg,"Morning on the Seine, Clear Weather"
Claude Monet,French,1868,Impressionism,100897.jpg,River Scene at Bennecourt
Claude Monet,French,1904,Impressionism,41390.jpg,Seagulls over the Houses of Parliament
Claude Monet,French,1882,Impressionism,97263.jpg,Portrait of Pere Paul
Claude Monet,French,1888,Impressionism,76475.jpg,Bend in the River Epte
Claude Monet,French,1885,Impressionism,80385.jpg,"The Seine at Port Villez, Snow Effect 02"
Claude Monet,French,1888,Impressionism,10102.jpg,The Big Blue Sea in Antibes
Claude Monet,French,1886,Impressionism,49560.jpg,"Port Donnant, Belle Ile"
Claude Monet,French,1880,Impressionism,58971.jpg,"Vetheuil, The Small Arm of the Seine"
Claude Monet,French,1875,Impressionism,9929.jpg,Madame Monet Embroidering 
Claude Monet,French,1876,Impressionism,28804.jpg,The Boat Studio
Claude Monet,French,1881,Impressionism,10329.jpg,The Garden at Vetheuil
Claude Monet,French,1883,Impressionism,89992.jpg,The Beach at Etretat
Claude Monet,French,1888,Impressionism,28735.jpg,Antibes in the Morning
Claude Monet,French,1873,Impressionism,75025.jpg,The Artist's House at Argenteuil
Claude Monet,French,1885,Impressionism,77556.jpg,Cliffs of the Porte d'Aval
Claude Monet,French,1903,Impressionism,87389.jpg,"Waterloo Bridge at Sunset, Pink Effect"
Claude Monet,French,1873,Impressionism,81755.jpg,Port d `Amount Etretat
Claude Monet,French,1904,Impressionism,66616.jpg,Water Lilies
Claude Monet,French,1887,Impressionism,69459.jpg,Poplars at Giverny
Claude Monet,French,1880,Impressionism,46311.jpg,Ice Floes on Siene
Claude Monet,French,1882,Impressionism,52757.jpg,"The Church at Varengaville, Grey Weather"
Claude Monet,French,1908,Impressionism,98178.jpg,The Grand Canal in Venice 01
Claude Monet,French,1886,Impressionism,28932.jpg,"Willows, Giverny"
Claude Monet,French,1889,Impressionism,75985.jpg,Study of Rocks
Claude Monet,French,1908,Impressionism,30420.jpg,"The Grand Canal, Venice"
Claude Monet,French,1884,Impressionism,70657.jpg,The Moreno Garden at Bordighera
Claude Monet,French,1872,Impressionism,17934.jpg,The Spring in Argentuil
Claude Monet,French,1888,Impressionism,37539.jpg,Juan-les-Pins
Claude Monet,French,1891,Impressionism,69457.jpg,Poplars (Four Trees)
Claude Monet,French,1881,Impressionism,8599.jpg,Flowers Beds at Vetheuil
Claude Monet,French,1882,Impressionism,4302.jpg,View Over the Sea
Claude Monet,French,1879,Impressionism,89090.jpg,The Road in Vetheuil in Winter
Claude Monet,French,1880,Impressionism,68042.jpg,The Artist's Garden at Vétheuil
Claude Monet,French,1886,Impressionism,34887.jpg,Fields of Tulip With The Rijnsburg Windmill
Claude Monet,French,1881,Impressionism,23236.jpg,The Spring at Vetheuil
Claude Monet,French,1888,Impressionism,96973.jpg,Watermill at Limetz
Claude Monet,French,1924,Impressionism,97470.jpg,The Japanese Bridge 7
Claude Monet,French,1881,Impressionism,25619.jpg,Poppy Field
Claude Monet,French,1865,Impressionism,21685.jpg,"The Bodmer Oak, Fontainebleau"
Claude Monet,French,1885,Impressionism,16170.jpg,The Manneport Seen from the East
Claude Monet,French,1880,Impressionism,7942.jpg,Cliffs of Les Petites-Dalles
Claude Monet,French,1876,Impressionism,48113.jpg,"Park Monceau, Paris"
Claude Monet,French,1880,Impressionism,38185.jpg,"Breakup of Ice, Lavacourt, Grey Weather"
Claude Monet,French,1903,Impressionism,32330.jpg,"Charing Cross Bridge, The Thames 02"
Claude Monet,French,1869,Impressionism,28953.jpg,Bathers at La Grenouillere
Claude Monet,French,1872,Impressionism,16405.jpg,The Mount Riboudet in Rouen at Spring
Claude Monet,French,1887,Impressionism,2647.jpg,Landscape at Giverny
Claude Monet,French,1880,Impressionism,98420.jpg,Springtime
Claude Monet,French,1868,Impressionism,28815.jpg,The Sea at Saint-Adresse
Claude Monet,French,1879,Impressionism,45263.jpg,Orchard in Bloom
Claude Monet,French,1880,Impressionism,98335.jpg,Vetheuil
Claude Monet,French,1883,Impressionism,22452.jpg,"Port d`Aval, Rough Sea"
Claude Monet,French,1874,Impressionism,97682.jpg,The Promenade near the Bridge of Argenteuil
Claude Monet,French,1868,Impressionism,9506.jpg,Fishing Boats at Sea
Claude Monet,French,1870,Impressionism,66683.jpg,"Road at Louveciennes, Melting Snow, Sunset"
Claude Monet,French,1882,Impressionism,947.jpg,Low Tide at Varengeville
Claude Monet,French,1908,Impressionism,2407.jpg,The Palazzo Ducale
Claude Monet,French,1891,Impressionism,13301.jpg,"Grainstacks, White Frost Effect"
Claude Monet,French,1882,Impressionism,37229.jpg,"View from the Cliff at Pourville, Bright Weather"
Claude Monet,French,1919,Impressionism,23128.jpg,Water Lilies
Claude Monet,French,1873,Impressionism,54749.jpg,Camille Monet in the Garden
Claude Monet,French,1864,Realism,50773.jpg,The Road from Chailly to Fontainebleau
Claude Monet,French,1873,Impressionism,37640.jpg,Camille and Jean Monet in the Garden at Argenteuil
Claude Monet,French,1885,Impressionism,27608.jpg,"The Seine at Port Villez, Snow Effect"
Claude Monet,French,1884,Impressionism,21080.jpg,The Red Road near Menton
Claude Monet,French,1875,Impressionism,65689.jpg,"Snow Effect, The Street in Argentuil"
Claude Monet,French,1890,Impressionism,41587.jpg,Poppy Field in Giverny
Claude Monet,French,1901,Impressionism,3584.jpg,Leicester Square at Night
Claude Monet,French,1880,Impressionism,37178.jpg,Springtime in Vetheuil
Claude Monet,French,1882,Impressionism,42609.jpg,Cliff near Pourville
Claude Monet,French,1901,Impressionism,13201.jpg,"Houses of Parliament, Westminster"
Claude Monet,French,1880,Impressionism,46725.jpg,Breakup of Ice
Claude Monet,French,1908,Impressionism,47646.jpg,The Grand Canal 03
Claude Monet,French,1866,Realism,94511.jpg,Camille (also known as The Woman in a Green Dress)
Claude Monet,French,1875,Impressionism,35451.jpg,"The Summer, Poppy Field"
Claude Monet,French,1882,Impressionism,1062.jpg,Path at Pourville 02
Claude Monet,French,1903,Impressionism,66334.jpg,Charing Cross Bridge
Claude Monet,French,1872,Impressionism,97014.jpg,Carrieres-Saint-Denis
Claude Monet,French,1884,Impressionism,3057.jpg,View of Ventimiglia
Claude Monet,French,1881,Impressionism,54948.jpg,The Sea at Fecamp
Claude Monet,French,1880,Impressionism,72170.jpg,Isle of Flowers on Siene near Vetheuil
Claude Monet,French,1884,Impressionism,83952.jpg,Palm Trees at Bordighera
Claude Monet,French,1899,Impressionism,24353.jpg,Charing Cross Bridge 03
Claude Monet,French,1903,Impressionism,3506.jpg,"Waterloo Bridge, London"
Claude Monet,French,1891,Impressionism,2693.jpg,"Grainstack in the Morning, Snow Effect"
Claude Monet,French,1884,Impressionism,36301.jpg,Burgo Marina at Bordighera
Claude Monet,French,1886,Impressionism,47925.jpg,Snow Effect at Limetz
Claude Monet,French,1886,Impressionism,14089.jpg,"Storm, off the Coast of Belle-Ile"
Claude Monet,French,1874,Impressionism,22043.jpg,"The Promenade at Argenteuil, Soleil Couchant"
Claude Monet,French,1913,Impressionism,86672.jpg,Rose Flowered Arches at Giverny
Claude Monet,French,1880,Impressionism,17158.jpg,Bouquet of Sunflowers
Claude Monet,French,0,Impressionism,90344.jpg,NOT DETECTED
Claude Monet,French,1906,Impressionism,74544.jpg,Water Lilies
Claude Monet,French,1882,Impressionism,92297.jpg,Cliffs near Dieppe
Claude Monet,French,1906,Impressionism,50549.jpg,Water Lilies
Claude Monet,French,1883,Impressionism,41616.jpg,The Road to Monte Carlo
Claude Monet,French,1905,Impressionism,70024.jpg,Water Lilies
